event,x_pos,y_pos,z_pos,trk_index
0,85.02246922822792,17.6345221208786,0.0,1
0,85.84620549586853,15.795663093570115,-8.5,1
0,86.654929741589,13.974584295423027,-17.0,1
0,110.93689983056879,8.182752037381688,0.0,2
0,112.43505109436727,21.600964595923475,-8.5,2
0,113.92909205877622,35.00045856676283,-17.0,2
0,99.10737782029442,57.18865450819188,0.0,3
0,94.62960294838965,55.70386326318773,-8.5,3
0,90.17759670669653,54.20409711522581,-17.0,3
1,69.6728002194095,14.05744627526846,0.0,1
1,71.99881086248966,10.029099568177513,-8.5,1
1,74.34793614043886,6.010924103837076,-17.0,1
1,70.1348736448026,54.75473569645446,0.0,2
1,96.1707247695201,86.99360666699626,-8.5,2
1,122.18830584710967,119.24526722374485,-17.0,2
1,43.71131551901671,86.22570698508252,0.0,3
1,31.229138666885053,92.63374936879707,-8.5,3
1,18.756821647876773,99.03851640191826,-17.0,3
2,129.99976717479635,10.531424069543231,0.0,1
2,126.1429443068367,13.388013219534269,-8.5,1
2,122.29912812936254,16.266304502600928,-17.0,1
2,137.49356688147952,55.69631894299639,0.0,2
2,121.88658411413898,52.08756417516526,-8.5,2
2,106.2922455255641,48.478382907601,-17.0,2
2,147.3394145751596,87.04625648677427,0.0,3
2,138.00558608561454,83.47694110189192,-8.5,3
2,128.6820531325769,79.89361149560898,-17.0,3
3,131.53681540529786,111.2999744472727,0.0,1
3,123.79032221981286,92.13567897951366,-8.5,1
3,116.07159647224945,72.95579296888597,-17.0,1
3,13.869847958555155,123.86400786800822,0.0,2
3,13.744081865734685,118.12303678363915,-8.5,2
3,13.632978952739032,112.38117904127962,-17.0,2
3,37.057630159928294,70.45562009780978,0.0,3
3,32.76257123826564,76.06900021129985,-8.5,3
3,28.488252484745043,81.69937200538725,-17.0,3
4,117.89052685548926,62.133715212713554,0.0,1
4,119.33408857415345,49.071004534409724,-8.5,1
4,120.76700202283179,36.00105545444703,-17.0,1
4,105.34658485924437,114.07104165825469,0.0,2
4,68.32891343375283,83.61935508507777,-8.5,2
4,31.30118637437756,53.16581634451728,-17.0,2
4,121.24829523462347,74.59323221125815,0.0,3
4,130.4316438427845,72.32759830826882,-8.5,3
4,139.61840884043517,70.06636017546116,-17.0,3
5,47.38234718978968,24.29313633541073,0.0,1
5,45.62813434849798,26.06284363768607,-8.5,1
5,43.865116241946424,27.848431814315205,-17.0,1
5,101.2846935543505,36.093988867708084,0.0,2
5,96.02966296011724,44.21032078310913,-8.5,2
5,90.77158220076385,52.330284922593364,-17.0,2
5,138.30061256915252,48.65141366143631,0.0,3
5,136.2764459027314,51.465703819442716,-8.5,3
5,134.25386652423936,54.299126286955016,-17.0,3
6,134.18388492900834,146.86390956894564,0.0,1
6,132.38983816936042,147.29866805420374,-8.5,1
6,130.60635413644724,147.7288591242313,-17.0,1
6,28.503544012355597,112.23703401428732,0.0,2
6,29.782570013542742,111.57203338087523,-8.5,2
6,31.074584808405195,110.89515120428038,-17.0,2
6,44.78472527772625,22.704518899279584,0.0,3
6,49.393484807682604,25.393436304005704,-8.5,3
6,54.01357362673183,28.055241094070904,-17.0,3
7,131.1926020846192,20.122394034020516,0.0,1
7,131.67512468334945,24.31174125103781,-8.5,1
7,132.15764029522896,28.500166700299545,-17.0,1
7,26.17128009782498,119.70920032573898,0.0,2
7,30.550999834467813,122.96332081750573,-8.5,2
7,34.91864005762343,126.23302354344777,-17.0,2
7,147.63918908589537,119.86972955479213,0.0,3
7,148.2194292152547,119.66566480489907,-8.5,3
7,148.81441627532757,119.4831701191635,-17.0,3
8,90.52556479237968,8.376848761131455,0.0,1
8,86.13642169377604,12.845794700777454,-8.5,1
8,81.73538707062136,17.290884063124555,-17.0,1
8,124.7579813440035,114.05603106422919,0.0,2
8,123.4573993067731,112.30152388683393,-8.5,2
8,122.1478577839259,110.54371283270343,-17.0,2
8,34.11964216691736,83.14499348064953,0.0,3
8,34.09574435682277,83.49497076897168,-8.5,3
8,34.052154125977665,83.84009467196536,-17.0,3
9,70.62866458552901,50.09167537966459,0.0,1
9,51.34699183262376,47.64560553936874,-8.5,1
9,32.071703025020646,45.21821157472511,-17.0,1
9,66.19361343667127,9.436635513256254,0.0,2
9,65.90304540641667,17.124925979619885,-8.5,2
9,65.64132983182722,24.826215349251175,-17.0,2
9,103.32954378679504,92.4387213197941,0.0,3
9,102.60703684001041,92.07628676926232,-8.5,3
9,101.90091515828135,91.69793004329416,-17.0,3
10,50.05768250279209,4.709745047000881,0.0,1
10,49.71018767191894,4.237802914790469,-8.5,1
10,49.36556574544714,3.7660360903842185,-17.0,1
10,66.39754672788148,29.233948396871952,0.0,2
10,60.72327348642951,60.42567498358485,-8.5,2
10,55.055121328551316,91.61262523827968,-17.0,2
10,53.56136204159366,146.19892095353345,0.0,3
10,63.19634413212694,150.17798049292702,-8.5,3
10,72.83459958725017,154.12095902934038,-17.0,3
11,14.19112944981142,4.3131270200073555,0.0,1
11,13.658289397422921,13.081964824739657,-8.5,1
11,13.12565651446806,21.86082478236776,-17.0,1
11,4.64542608892162,45.29809625633002,0.0,2
11,5.416550449389467,46.285591430092246,-8.5,2
11,6.194694184118108,47.27412730834552,-17.0,2
11,28.476267008895686,88.28053480055607,0.0,3
11,31.357845060038557,84.37875904562361,-8.5,3
11,34.247676079628,80.49800238503418,-17.0,3
12,80.22680032386208,97.1722286326242,0.0,1
12,68.35237557159482,62.211627482169426,-8.5,1
12,56.46881613239605,27.272608051272304,-17.0,1
12,54.52396232588532,84.72338737328727,0.0,2
