event,x_pos,y_pos,z_pos,trk_index
0,25.082556302095686,88.69953975953611,0.0,1
0,24.84096229166966,89.58999141687868,-8.5,1
0,24.62611843051154,90.45098080376306,-17.0,1
0,34.72337109929427,29.27778548773473,0.0,2
0,38.14479238491576,24.27355726339659,-8.5,2
0,41.55450170237786,19.252703442181424,-17.0,2
0,103.76721542215405,43.71897903792722,0.0,3
0,97.13075763013231,35.715091792868776,-8.5,3
0,90.48536289445433,27.691692386249855,-17.0,3
0,55.84738133633934,94.60001036373629,0.0,4
0,50.43249254462468,87.8710157088873,-8.5,4
0,45.01756974430829,81.15561937937333,-17.0,4
1,56.02724344999128,117.10770623086933,0.0,1
1,53.87275250144086,116.62449659900865,-8.5,1
1,51.71805709297331,116.14019576964928,-17.0,1
1,100.55145520918033,35.94344316530223,0.0,2
1,101.36237405516947,39.7921971487522,-8.5,2
1,102.14651056442091,43.65146632948636,-17.0,2
1,0.11712847385750388,12.924881764340995,0.0,3
1,34.00744647582038,10.131637526253517,-8.5,3
1,67.88368714964945,7.340362234891649,-17.0,3
1,64.75845805026478,81.46988364475453,0.0,4
1,66.41120778959366,80.25071341348297,-8.5,4
1,68.05402499269523,79.03976776805814,-17.0,4
2,117.74060748778172,17.52887417925249,0.0,1
2,117.0384996730629,20.47125108780696,-8.5,1
2,116.32574491288473,23.423647775945042,-17.0,1
2,83.28472682526704,78.25674209014511,0.0,2
2,78.85791229791401,83.02463555321475,-8.5,2
2,74.43050436879051,87.76369316741945,-17.0,2
2,139.90790852188448,129.00389076784847,0.0,3
2,143.4539387512536,127.70243447088231,-8.5,3
2,147.0028728987961,126.39202988934247,-17.0,3
2,130.5242935442142,70.95220754674432,0.0,4
2,129.36115982136533,71.91918208635173,-8.5,4
2,128.17158014391742,72.88440287411552,-17.0,4
3,30.817937485296934,96.58476453606123,0.0,1
3,29.987076338723362,95.77435837597363,-8.5,1
3,29.16032279173453,94.9406209665532,-17.0,1
3,91.81985584608618,47.91414137178849,0.0,2
3,93.3272855939202,47.178898623933776,-8.5,2
3,94.84554778681641,46.42022404335218,-17.0,2
3,28.43745265095584,64.55036759774451,0.0,3
3,15.61599633998894,35.30500798320241,-8.5,3
3,2.8036521993676042,6.042562060307022,-17.0,3
3,94.73920418870473,11.458549055301035,0.0,4
3,95.6370619511488,12.073956783263819,-8.5,4
3,96.53459424973956,12.675995041707376,-17.0,4
4,64.04535851470987,15.573646822184347,0.0,1
4,50.152918903677595,20.77486528429101,-8.5,1
4,36.25705564902568,25.98098211246091,-17.0,1
4,75.6775790966264,126.92675521540443,0.0,2
4,76.42583217439802,126.76097844254882,-8.5,2
4,77.18065925406788,126.60545721455202,-17.0,2
4,138.42103100802123,121.4474718710643,0.0,3
4,139.22438716892856,121.0605227185772,-8.5,3
4,140.02363351898225,120.66227245154381,-17.0,3
4,144.06029253058963,95.77165896476703,0.0,4
4,112.50444892719972,79.12894802290471,-8.5,4
4,80.92998002771232,62.501731334994396,-17.0,4
5,20.719447429636073,121.3826558756143,0.0,1
5,22.183158411584305,121.00949331266263,-8.5,1
5,23.637586252090173,120.59938223882274,-17.0,1
5,0.11118839342952754,23.978294186068954,0.0,2
5,2.7318263197901853,29.526111965601398,-8.5,2
5,5.354006761068869,35.06368433956923,-17.0,2
5,86.9175165000656,111.16248474965832,0.0,3
5,98.06662636609957,114.41239557593855,-8.5,3
5,109.229063148569,117.66110727249169,-17.0,3
5,110.7033688931676,6.296868237552391,0.0,4
5,110.33813383463823,6.949697144012997,-8.5,4
5,109.9844784263094,7.598625716241022,-17.0,4
6,29.34964542109471,75.05037013361162,0.0,1
6,29.359935510713793,75.41003143495351,-8.5,1
6,29.37757263136637,75.77667487357431,-17.0,1
6,93.2912351244646,46.03689338938247,0.0,2
6,90.78097424862169,44.37826377128677,-8.5,2
6,88.26872123822186,42.71292586693318,-17.0,2
6,50.86249348841445,134.49781390508798,0.0,3
6,60.29588986536759,141.90061344164616,-8.5,3
6,69.72413896443193,149.3058554031658,-17.0,3
6,116.02137647391336,90.75418885604984,0.0,4
6,118.13053062676522,90.10332814554576,-8.5,4
6,120.26339011727775,89.45946960223607,-17.0,4
7,115.82782558218805,92.77727912547091,0.0,1
7,106.18669897484075,88.39937395332346,-8.5,1
7,96.56581958918325,84.01038785817293,-17.0,1
7,122.21109779278048,85.36173544155162,0.0,2
7,122.48189598001812,85.32873247127,-8.5,2
7,122.7687750205828,85.29672056759003,-17.0,2
7,24.97787123712777,128.188420052261,0.0,3
7,26.49823891909953,120.73405596818289,-8.5,3
7,28.016485822695945,113.28393958078935,-17.0,3
7,114.66817639848027,10.454151638118637,0.0,4
7,117.22776924209748,10.460867076658461,-8.5,4
7,119.76789931008861,10.45547414059723,-17.0,4
8,24.38623613897182,118.74592013230976,0.0,1
8,25.415461336516064,115.18636218372822,-8.5,1
8,26.455042102747235,111.60617443604374,-17.0,1
8,41.94352834250553,55.060771953138456,0.0,2
8,41.34809531741455,56.2680056717706,-8.5,2
8,40.73271981509033,57.47534644091363,-17.0,2
8,142.27848170244587,59.7682531271491,0.0,3
8,142.15166776361917,59.70534556641702,-8.5,3
8,142.02438871774496,59.623652157675416,-17.0,3
8,9.521425547458005,16.90145222172688,0.0,4
8,8.756419640797063,16.650963682891692,-8.5,4
8,8.006350648844226,16.434608744861116,-17.0,4
9,42.54571973936432,106.84605839390414,0.0,1
9,42.36597663248212,111.70486663536376,-8.5,1
9,42.18719187730721,116.56876979623189,-17.0,1
9,120.84029311701548,18.565893958326583,0.0,2
9,124.25447817097886,28.089555392363046,-8.5,2
9,127.67432588033527,37.60024427030073,-17.0,2
9,21.994006923295892,77.35077635407835,0.0,3
9,18.158718016040147,71.09116655633011,-8.5,3
9,14.345856796215116,64.81085710883106,-17.0,3
9,48.73108643646342,10.924518342489895,0.0,4
9,48.75754888062798,10.735626720371211,-8.5,4
9,48.78934865551664,10.54176918659736,-17.0,4
10,135.86215232787876,23.264348905393017,0.0,1
10,141.97865369559207,36.89700990126923,-8.5,1
10,148.0756007777918,50.52920339480625,-17.0,1
10,143.4722640632002,17.192529720044888,0.0,2
10,139.30452674010058,22.72676609613479,-8.5,2
10,135.12211831497214,28.257326453473777,-17.0,2
10,25.728817320689803,117.35733891347779,0.0,3
10,18.45243994899502,122.50686339861961,-8.5,3
