event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,88.93466258822481,105.55535256729776,0.0,1,3.0
0,82.12469721877108,106.01000137104724,-8.5,1,3.0
0,75.31615028510413,106.47179644671348,-17.0,1,3.0
0,68.96983246512634,118.09377273821508,0.0,2,2.0
0,69.67894651222703,117.60778175852172,-8.5,2,2.0
0,70.39380059622822,117.12403220918613,-17.0,2,2.0
0,113.34229140455484,63.90079851454323,0.0,3,1.0
0,113.7294587443081,51.66511656132281,-8.5,3,1.0
0,114.1159599215156,39.4347075922497,-17.0,3,1.0
1,21.198484589648203,143.01405467629758,0.0,1,3.0
1,21.07590328202889,134.911821396424,-8.5,1,3.0
1,20.937843299673755,126.81553256291582,-17.0,1,3.0
1,117.69285456532124,85.43290942187393,0.0,2,2.0
1,116.48073436019487,80.90490091126935,-8.5,2,2.0
1,115.26334606011078,76.3657096792786,-17.0,2,2.0
1,42.05493674226127,84.34472699115669,0.0,3,1.0
1,41.21501892914784,90.33845197221795,-8.5,3,1.0
1,40.36920759230316,96.34337758035583,-17.0,3,1.0
2,142.86559120788093,75.57443004872815,0.0,1,3.0
2,133.07489909298064,56.37107459268942,-8.5,1,3.0
2,123.29749803705052,37.1659858379581,-17.0,1,3.0
2,21.99587593435183,29.68198779803175,0.0,2,2.0
2,13.134584669576332,24.65677104887943,-8.5,2,2.0
2,4.267408399303347,19.613087807309185,-17.0,2,2.0
2,31.39407304241962,41.37964766660544,0.0,3,1.0
2,31.48961208654155,41.41030364708917,-8.5,3,1.0
2,31.551443686572625,41.43345193343431,-17.0,3,1.0
3,71.06695203869889,121.38215925489072,0.0,1,3.0
3,69.84591541792763,121.05630643686752,-8.5,1,3.0
3,68.62573331771239,120.72780871587317,-17.0,1,3.0
3,51.598205330109934,110.22016612213184,0.0,2,1.0
3,51.354789341476085,119.00548620835156,-8.5,2,1.0
3,51.09943315850261,127.7762901414259,-17.0,2,1.0
3,14.079732349135949,45.65809446308886,0.0,3,2.0
3,11.469739564934509,50.50231752099928,-8.5,3,2.0
3,8.871983206052164,55.3534005694427,-17.0,3,2.0
4,37.96390836497335,28.341528341098893,0.0,1,3.0
4,34.82969584196713,28.170458989310777,-8.5,1,3.0
4,31.705171805173823,27.98629507923808,-17.0,1,3.0
4,135.55230655881635,143.5966007546114,0.0,2,1.0
4,127.3416055553603,134.10808960541578,-8.5,2,1.0
4,119.13652274401292,124.60890098425448,-17.0,2,1.0
