event,x_pos,y_pos,z_pos,trk_index
0,137.3464613132514,87.90409559299725,0.0,1
0,108.49047333499865,130.87184213688266,-8.5,1
0,79.64080311994115,173.8619532370844,-17.0,1
0,145.70006189114454,14.270317579350113,0.0,2
0,136.1329430440679,12.406250515297197,-8.5,2
0,126.5521757167524,10.529217810162722,-17.0,2
0,52.226829549015186,64.87935979861061,0.0,3
0,51.673794691699634,61.420692756375125,-8.5,3
0,51.112685914123524,57.95720692031288,-17.0,3
0,66.35951257251963,61.676569635759016,0.0,4
0,70.39937306516282,62.10443888630488,-8.5,4
0,74.4318332394817,62.51815050385946,-17.0,4
0,121.34205500897355,59.507911239208525,0.0,5
0,125.72621773942306,61.45045252465148,-8.5,5
0,130.10560162406006,63.38362820910227,-17.0,5
0,115.8526550308876,108.04538646131863,0.0,6
0,109.36841474626037,108.97352897047959,-8.5,6
0,102.87398955016774,109.90018479025315,-17.0,6
0,137.47108219928228,5.480269188726288,0.0,7
0,142.96478268392872,6.417006627586207,-8.5,7
0,148.44482672352854,7.365175625113085,-17.0,7
0,33.35608219398394,80.10349814056305,0.0,8
0,26.963671793778534,84.32138065390608,-8.5,8
0,20.563015845709003,88.5221667074175,-17.0,8
0,86.41602951972646,78.26867670425011,0.0,9
0,112.47234837952743,93.57808654443042,-8.5,9
0,138.53194527850994,108.90105448889366,-17.0,9
1,68.73881520645905,52.989176541364465,0.0,1
1,59.94803620340626,55.08964992065011,-8.5,1
1,51.14824925706564,57.18595014566042,-17.0,1
1,100.81636697128098,30.025557664190735,0.0,2
1,116.41670632387846,24.445884392489116,-8.5,2
1,132.02180673570254,18.868483296630753,-17.0,2
1,25.948051636312364,143.9432339786232,0.0,3
1,36.30757164516793,129.79143038536668,-8.5,3
1,46.66986776888077,115.63461807033285,-17.0,3
1,65.35058390348226,35.04953457330701,0.0,4
1,65.75229351029299,37.49220219410032,-8.5,4
1,66.14888136954679,39.91902773027714,-17.0,4
1,138.15459494531902,24.818130993078547,0.0,5
1,136.73482368927964,35.896446347716186,-8.5,5
1,135.30581004725815,46.97219246835181,-17.0,5
1,59.25317062507237,114.70313983757227,0.0,6
1,50.38306271517535,119.35028832046778,-8.5,6
1,41.511157795017255,124.00198580929761,-17.0,6
1,48.916273699903186,62.80714182219509,0.0,7
