0,1,0.4764845294964007,-0.7295174474942169,0.49067992311904934,17.602586040102807,38.91971162112332,0.0
0,1,0.4764845294964007,-0.7295174474942169,0.49067992311904934,9.348013710342263,51.55584603540126,-8.5
0,1,0.4764845294964007,-0.7295174474942169,0.49067992311904934,1.0943968401982431,64.19442943141541,-17.0
0,1,0.5372536873457494,0.7948857484500468,0.28198425903657254,63.48734579053991,74.38428513463846,0.0
0,1,0.5372536873457494,0.7948857484500468,0.28198425903657254,47.28996408885299,50.42374426081352,-8.5
0,1,0.5372536873457494,0.7948857484500468,0.28198425903657254,31.097904287934817,26.462965799975283,-17.0
0,1,0.07952084017841438,-0.9857561056180703,0.14819357683116738,46.5180447599823,0.9369232532335846,0.0
0,1,0.07952084017841438,-0.9857561056180703,0.14819357683116738,41.96147359639865,57.474580107892834,-8.5
0,1,0.07952084017841438,-0.9857561056180703,0.14819357683116738,37.39582578237015,114.017760757616,-17.0
0,1,0.42305708800547814,-0.1638286741639198,0.8911693810999216,123.7044569999918,80.42532219953796,0.0
0,1,0.42305708800547814,-0.1638286741639198,0.8911693810999216,119.67576697719176,81.98745641490585,-8.5
0,1,0.42305708800547814,-0.1638286741639198,0.8911693810999216,115.63419614409612,83.55052761851057,-17.0
0,1,0.7182972095260575,0.15654247027441587,0.6778964329360812,43.61625232066272,13.865228198816457,0.0
0,1,0.7182972095260575,0.15654247027441587,0.6778964329360812,34.61395377581969,11.908914690303824,-8.5
0,1,0.7182972095260575,0.15654247027441587,0.6778964329360812,25.603099666242827,9.939523769669574,-17.0
0,1,0.040039316741910434,0.7327182186507055,0.6793532697883907,24.408792612140346,135.0990823317511,0.0
0,1,0.040039316741910434,0.7327182186507055,0.6793532697883907,23.91511376912466,125.92890260528613,-8.5
0,1,0.040039316741910434,0.7327182186507055,0.6793532697883907,23.40685618538176,116.76368875417782,-17.0
0,1,0.41227317005579206,0.8731501205795417,0.2600763353019261,116.56870658304562,147.97647376693567,0.0
0,1,0.41227317005579206,0.8731501205795417,0.2600763353019261,103.0990858587842,119.43098106200274,-8.5
0,1,0.41227317005579206,0.8731501205795417,0.2600763353019261,89.62029538278142,90.90264666260984,-17.0
1,1,0.5151500828213089,-0.2820982126957884,0.8093460264701622,31.23411238401082,119.84501252266662,0.0
1,1,0.5151500828213089,-0.2820982126957884,0.8093460264701622,25.82438465175936,122.80792870041816,-8.5
1,1,0.5151500828213089,-0.2820982126957884,0.8093460264701622,20.41358430856483,125.77037628737672,-17.0
1,1,-0.5709704874965695,0.05389692569402904,0.8191995018361902,1.7528431253673666,124.54872400452732,0.0
1,1,-0.5709704874965695,0.05389692569402904,0.8191995018361902,7.674957001732305,123.99123972003224,-8.5
1,1,-0.5709704874965695,0.05389692569402904,0.8191995018361902,13.601602920905124,123.4302570047998,-17.0
1,1,-0.13847963216697323,0.08262100335820029,0.9869129451369985,68.3043212359376,108.9526570281954,0.0
