event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,137.3464613132514,87.90409559299725,0.0,1,1.0
0,108.49047333499864,130.87184213688266,-8.5,1,1.0
0,79.64080311994115,173.8619532370844,-17.0,1,1.0
0,145.70006189114454,14.270317579350111,0.0,2,4.0
0,136.1329430440679,12.406250515297195,-8.5,2,4.0
0,126.5521757167524,10.529217810162722,-17.0,2,4.0
0,52.22682954901519,64.87935979861061,0.0,3,-1.0
0,51.673794691699634,61.420692756375125,-8.5,3,3.0
0,51.11268591412352,57.95720692031288,-17.0,3,7.0
0,66.35951257251963,61.676569635759016,0.0,4,8.0
0,70.39937306516282,62.10443888630488,-8.5,4,5.0
0,74.4318332394817,62.51815050385946,-17.0,4,1.0
0,121.34205500897356,59.507911239208525,0.0,5,2.0
0,125.72621773942306,61.45045252465148,-8.5,5,2.0
0,130.10560162406006,63.38362820910227,-17.0,5,2.0
0,115.8526550308876,108.04538646131864,0.0,6,-1.0
0,109.36841474626036,108.9735289704796,-8.5,6,1.0
0,102.87398955016774,109.90018479025316,-17.0,6,5.0
0,137.47108219928228,5.480269188726288,0.0,7,1.0
0,142.96478268392872,6.417006627586207,-8.5,7,6.0
0,148.44482672352854,7.365175625113085,-17.0,7,6.0
0,33.35608219398394,80.10349814056305,0.0,8,5.0
0,26.96367179377853,84.32138065390608,-8.5,8,7.0
0,20.563015845709003,88.5221667074175,-17.0,8,3.0
0,86.41602951972646,78.26867670425011,0.0,9,3.0
0,112.47234837952745,93.57808654443042,-8.5,9,1.0
0,138.53194527850994,108.90105448889366,-17.0,9,8.0
1,68.73881520645905,52.98917654136447,0.0,1,2.0
1,59.94803620340626,55.08964992065011,-8.5,1,5.0
1,51.14824925706564,57.18595014566042,-17.0,1,4.0
1,100.81636697128098,30.025557664190732,0.0,2,1.0
1,116.41670632387846,24.44588439248912,-8.5,2,4.0
1,132.02180673570254,18.868483296630757,-17.0,2,2.0
1,25.948051636312364,143.9432339786232,0.0,3,8.0
1,36.30757164516793,129.79143038536668,-8.5,3,8.0
1,46.66986776888077,115.63461807033283,-17.0,3,1.0
1,65.35058390348226,35.04953457330701,0.0,4,1.0
1,65.75229351029299,37.49220219410032,-8.5,4,2.0
1,66.14888136954679,39.91902773027714,-17.0,4,7.0
1,138.15459494531902,24.818130993078547,0.0,5,1.0
1,136.73482368927964,35.896446347716186,-8.5,5,2.0
1,135.30581004725815,46.97219246835181,-17.0,5,5.0
1,59.25317062507237,114.70313983757228,0.0,6,6.0
1,50.38306271517535,119.35028832046778,-8.5,6,6.0
1,41.511157795017255,124.0019858092976,-17.0,6,1.0
1,48.91627369990319,62.80714182219509,0.0,7,5.0
1,50.3046435438246,72.07704240162258,-8.5,7,1.0
1,51.69064092988545,81.34807311255193,-17.0,7,-1.0
1,124.78237590935576,148.41842987863006,0.0,8,3.0
1,120.8008912719406,154.7665077482945,-8.5,8,3.0
1,116.80386537841198,161.11252471258666,-17.0,8,3.0
1,118.24963571110273,94.89888080675328,0.0,9,7.0
1,118.11528246634607,77.20969951422092,-8.5,9,1.0
1,117.97505170791293,59.55292998802679,-17.0,9,4.0
2,124.63032853478,48.5195430399508,0.0,1,1.0
2,129.06747164692632,51.977969372303406,-8.5,1,3.0
2,133.51062980642564,55.436800141002855,-17.0,1,4.0
2,135.41068911304592,112.15285605017772,0.0,2,-1.0
2,142.37461101885611,87.14855207458702,-8.5,2,1.0
2,149.34237697927713,62.135225332277,-17.0,2,6.0
2,52.46647836976697,73.52444489294209,0.0,3,7.0
2,33.811948352224164,74.74903048520325,-8.5,3,4.0
2,15.14887263755519,75.97400042619712,-17.0,3,3.0
2,85.51908953869686,63.46994361870069,0.0,4,-1.0
2,83.49491828267352,76.85395755449913,-8.5,4,4.0
2,81.47773925043657,90.22494286262918,-17.0,4,5.0
2,50.2785405621328,98.26239997396353,0.0,5,4.0
2,42.50501301507498,88.16488977853798,-8.5,5,1.0
2,34.71424554109883,78.08535985989923,-17.0,5,3.0
2,44.16372274618369,130.65258755124208,0.0,6,2.0
2,53.77365842582912,126.18292885721084,-8.5,6,5.0
2,63.38038347542861,121.71067277600886,-17.0,6,1.0
2,88.3562818194229,121.98303989502804,0.0,7,-1.0
2,84.74031234811928,121.89328341002236,-8.5,7,5.0
