event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,74.70211686968433,64.77822438715637,0.0,1,1.0
0,73.98900410984938,64.60028575203407,-8.5,1,1.0
0,73.27723157617721,64.42762606576045,-17.0,1,1.0
0,20.837713433497484,120.91790692282376,0.0,2,3.0
0,11.123281490370529,124.3061910627874,-8.5,2,3.0
0,1.406673457925536,127.69749247987644,-17.0,2,3.0
0,141.02140570429404,13.992823462080512,0.0,3,4.0
0,140.86006183313944,19.57624377525297,-8.5,3,4.0
0,140.69523390110314,25.162532585658024,-17.0,3,4.0
0,111.12823184929924,10.081782796389057,0.0,4,5.0
0,107.83526420305348,8.311396298431466,-8.5,4,5.0
0,104.55065704740868,6.555819244090055,-17.0,4,5.0
0,44.04430035656973,145.3922591777231,0.0,5,6.0
0,59.244554964810725,143.49799237536257,-8.5,5,6.0
0,74.45212733517081,141.59446621951935,-17.0,5,6.0
0,71.50109682295323,118.21629820006258,0.0,6,2.0
0,68.03733264325999,119.89924410701978,-8.5,6,2.0
0,64.59107706952476,121.5738082345098,-17.0,6,2.0
1,38.276381845761065,77.73616594411325,0.0,1,5.0
1,47.450219684558846,75.74953558945096,-8.5,1,5.0
1,56.627187309227445,73.75460530143,-17.0,1,5.0
1,134.44734247577105,149.71110361577828,0.0,2,2.0
1,122.52404129261711,151.6090565607624,-8.5,2,2.0
1,110.59705845363196,153.49470401885134,-17.0,2,2.0
1,79.92285074184184,44.35676276675915,0.0,3,-1.0
1,69.7650213709907,42.0264527423374,-8.5,3,-1.0
1,59.60285625778143,39.71514091557476,-17.0,3,1.0
1,16.510973867528453,108.42806134798244,0.0,4,3.0
1,16.847433985689236,111.59231924475525,-8.5,4,3.0
1,17.19616911429858,114.76024421862846,-17.0,4,3.0
1,52.593601206883,47.285997800842864,0.0,5,4.0
1,59.67895617620665,53.92032245427351,-8.5,5,4.0
1,66.7513463313677,60.558584529709,-17.0,5,4.0
1,96.72944086913829,10.524897354425944,0.0,6,1.0
1,79.16379384987884,24.54116695926972,-8.5,6,1.0
1,61.61356775632459,38.5639331236263,-17.0,6,1.0
2,66.27708105992468,57.57228756561648,0.0,1,-1.0
2,63.16136369698123,83.31160963894222,-8.5,1,-1.0
2,60.040740774425736,109.0277812840724,-17.0,1,1.0
2,44.61712340760271,1.2340766256275206,0.0,2,2.0
2,38.316337206377135,2.1628367314384547,-8.5,2,2.0
2,32.035058910927006,3.086639469070801,-17.0,2,2.0
2,31.19941071135763,86.93230122802959,0.0,3,1.0
2,26.044981112243903,82.96223175385407,-8.5,3,1.0
2,20.85512454328784,79.00782061951213,-17.0,3,1.0
2,93.04741881415882,83.09881122299892,0.0,4,5.0
2,91.87381691289887,108.2715943281737,-8.5,4,5.0
2,90.69601106872058,133.47525494141655,-17.0,4,1.0
2,47.88749399337938,149.13779828758004,0.0,5,3.0
2,43.195883599724,148.20318904917497,-8.5,5,3.0
2,38.52830346800631,147.2473982312058,-17.0,5,3.0
2,94.48318192789148,75.86295944770482,0.0,6,4.0
2,103.48468779645606,79.85510600331122,-8.5,6,4.0
2,112.46445906644064,83.85696659221698,-17.0,6,4.0
3,104.74108836210046,130.48502772724584,0.0,1,3.0
3,108.690212361844,147.49509785413554,-8.5,1,3.0
3,112.6446281538587,164.49408559151678,-17.0,1,3.0
3,115.94217857095028,76.68656199320114,0.0,2,2.0
3,117.44783819275771,76.51046466213583,-8.5,2,4.0
3,118.96421539301738,76.32546490226956,-17.0,2,1.0
3,27.29084375277514,1.32750295451278,0.0,3,1.0
3,30.258002852132883,41.12408535376311,-8.5,3,1.0
3,33.219614375032535,80.92796669519595,-17.0,3,1.0
3,84.9722920372576,95.7949534682607,0.0,4,-1.0
3,89.38119813347944,85.27265260328619,-8.5,4,4.0
3,93.80587260067092,74.74612459664594,-17.0,4,1.0
3,70.14661790918616,42.11081491750063,0.0,5,4.0
3,81.22861556223548,35.69890234761356,-8.5,5,1.0
3,92.30668260279992,29.26880088083102,-17.0,5,-1.0
3,69.7634950810716,78.19406294684367,0.0,6,2.0
3,77.66900046013441,95.77510571932912,-8.5,6,2.0
3,85.56967948739928,113.32712870914716,-17.0,6,2.0
4,110.97647763750206,89.12501358250327,0.0,1,1.0
4,103.1931175722551,92.13395020084508,-8.5,1,1.0
4,95.39403509716796,95.14385521749249,-17.0,1,1.0
4,122.34928589538475,48.55760470975395,0.0,2,4.0
4,105.82516389971758,43.0685729455366,-8.5,2,4.0
4,89.2946865948704,37.56797895206031,-17.0,2,4.0
4,53.25792027303223,122.74810215684766,0.0,3,2.0
4,45.22003919361178,122.59876044880818,-8.5,3,5.0
4,37.20045607408343,122.46366681446555,-17.0,3,5.0
4,65.05582134842905,124.98275049535422,0.0,4,2.0
4,63.382879587597536,143.32293516014963,-8.5,4,2.0
4,61.69894733952111,161.6469121989661,-17.0,4,2.0
4,135.85015620991052,76.86404140266743,0.0,5,3.0
4,128.6202001893338,77.8947272970083,-8.5,5,3.0
4,121.3876916512708,78.93214594359895,-17.0,5,3.0
4,100.1362195743965,89.12654754263778,0.0,6,1.0
4,106.17653152564516,84.99044901500567,-8.5,6,-1.0
4,112.21416660096146,80.85610704453411,-17.0,6,-1.0
5,51.77890741894392,93.99745516390512,0.0,1,2.0
5,54.80077182651929,88.7287625597837,-8.5,1,2.0
5,57.82489964637904,83.45934070723519,-17.0,1,2.0
5,29.880302871893548,47.08715437420138,0.0,2,3.0
5,37.93231194853479,50.36003684182128,-8.5,2,3.0
5,45.97983230527901,53.62384724091008,-17.0,2,3.0
5,64.07629460871246,96.05439305054104,0.0,3,-1.0
5,56.7286545489781,89.93270359400874,-8.5,3,2.0
5,49.37583838619644,83.8139536018418,-17.0,3,-1.0
5,84.26265659739143,112.34550853141543,0.0,4,1.0
5,85.55125004789177,113.83899045735112,-8.5,4,1.0
5,86.851549774811,115.34402535808084,-17.0,4,1.0
5,78.20150349854751,64.73724022175026,0.0,5,4.0
5,74.64666455651302,63.39870851226964,-8.5,5,4.0
5,71.1014399802535,62.05265607729881,-17.0,5,4.0
5,46.24969349361714,110.3873556221557,0.0,6,5.0
5,44.20783360098093,117.21566179588176,-8.5,6,5.0
5,42.17595171439715,124.03056455521492,-17.0,6,5.0
6,132.06632348460002,12.552617438630724,0.0,1,3.0
6,87.01344944564057,8.20413265174152,-8.5,1,3.0
6,41.961617481699925,3.85922344383005,-17.0,1,3.0
6,71.85821428670265,78.6534002609937,0.0,2,-1.0
6,63.86594882090359,83.85888297210245,-8.5,2,1.0
6,55.87695900455533,89.0594697657679,-17.0,2,-1.0
6,73.53035301738221,29.176563472473983,0.0,3,2.0
6,73.72970286879013,23.608480926902644,-8.5,3,2.0
6,73.9228470644992,18.041794455747564,-17.0,3,2.0
6,72.48666181873394,89.45114819973865,0.0,4,1.0
6,79.38136740740528,84.51763932297646,-8.5,4,1.0
6,86.27473629706647,79.5898190013068,-17.0,4,1.0
6,123.77444445364544,95.78364869753491,0.0,5,5.0
6,122.80639055849431,112.28532612098152,-8.5,5,5.0
6,121.84608666839468,128.786007093517,-17.0,5,5.0
6,135.93996217819006,98.02152074368674,0.0,6,4.0
6,142.488608769177,95.65440445910134,-8.5,6,4.0
6,149.02237623915988,93.27811746875408,-17.0,6,4.0
7,107.41766688647073,128.73250873107708,0.0,1,2.0
7,107.7056070678215,126.57826165818452,-8.5,1,2.0
7,107.98365994958571,124.43944954002193,-17.0,1,2.0
7,68.58519300587035,37.33890004012304,0.0,2,3.0
7,71.20637900759993,57.74628923724472,-8.5,2,3.0
7,73.83844306994426,78.1611737211045,-17.0,2,3.0
7,9.216800856841706,38.84765218674494,0.0,3,-1.0
7,13.14053531938709,49.89390883680711,-8.5,3,-1.0
7,17.04949419855905,60.93612781806968,-17.0,3,1.0
7,78.23607155262727,81.21369365148979,0.0,4,4.0
7,84.2601927853317,82.87652105236336,-8.5,4,4.0
7,90.29819018521697,84.54575891166304,-17.0,4,4.0
7,103.12266389199328,54.88059354183323,0.0,5,5.0
7,94.24936642071602,56.46972831865452,-8.5,5,5.0
7,85.36725444948816,58.07572983156712,-17.0,5,5.0
7,94.37621879024375,94.8579444300142,0.0,6,1.0
7,56.726657439998135,90.5205542587022,-8.5,6,1.0
7,19.068263290485657,86.20247783439254,-17.0,6,1.0
8,119.50671885690066,114.9051082705364,0.0,1,1.0
8,104.48793615686314,119.19201782451948,-8.5,1,-1.0
8,89.46544472642748,123.47386771057066,-17.0,1,5.0
8,24.688432779879072,45.32842666562038,0.0,2,2.0
8,27.168107853230417,41.83982806288011,-8.5,2,2.0
8,29.642680495109104,38.37616107466508,-17.0,2,2.0
8,39.38158225424379,61.01768097986385,0.0,3,3.0
8,42.09167173889814,63.00834041451117,-8.5,3,-1.0
8,44.79671758955698,65.00552504425956,-17.0,3,1.0
8,60.4603009967104,81.92830154622017,0.0,4,5.0
8,51.309241785288336,97.97157241176129,-8.5,4,-1.0
8,42.16608637173741,114.00072073944088,-17.0,4,1.0
8,41.33693308401316,114.80288891290536,0.0,5,3.0
8,79.75965431467169,116.05664214751025,-8.5,5,1.0
8,118.1745422517118,117.30953059067902,-17.0,5,3.0
8,124.0278361788565,114.27079387684994,0.0,6,1.0
8,129.7046212199535,74.63098240095901,-8.5,6,4.0
8,135.3940262305107,35.015664078351314,-17.0,6,4.0
9,102.91797471011073,117.0182185718301,0.0,1,1.0
9,103.97240419846788,111.9025116671406,-8.5,1,1.0
9,105.03634163987378,106.76130299278184,-17.0,1,1.0
9,121.15999572160698,7.94527176648372,0.0,2,5.0
9,114.890742496854,7.363548563565443,-8.5,2,5.0
9,108.64444308301468,6.773193145641216,-17.0,2,5.0
9,39.725140254771645,37.6994580947899,0.0,3,6.0
9,37.30570946667025,41.75902064687595,-8.5,3,6.0
9,34.88882911274491,45.79151405494476,-17.0,3,6.0
9,72.92895723181017,55.38027379759984,0.0,4,3.0
9,81.16006443322497,55.56272592288034,-8.5,4,3.0
9,89.3979687826364,55.74342193242276,-17.0,4,3.0
9,139.31304742522963,76.93693643443122,0.0,5,4.0
9,132.65065315936707,74.13420222598825,-8.5,5,4.0
9,125.99534662389766,71.34622337840497,-17.0,5,4.0
9,56.86033601533784,105.6635313528758,0.0,6,2.0
9,59.32235001323901,93.5530930844842,-8.5,6,2.0
9,61.8030339796954,81.45120107950224,-17.0,6,2.0
10,39.99346847710337,115.44659002112712,0.0,1,4.0
10,32.09772503856503,99.00972119482562,-8.5,1,4.0
10,24.22146091305484,82.59980855938694,-17.0,1,4.0
10,3.459902983805242,78.96083171860484,0.0,2,6.0
