event,x_pos,y_pos,z_pos,trk_index
0,142.3234537085911,129.86385888741853,0.0,1
0,142.0773315710529,131.3578242917379,-8.5,1
0,141.82424036019935,132.84202129561194,-17.0,1
0,4.285984354821348,54.11147654453781,0.0,2
0,4.1278583132637054,55.9715533804284,-8.5,2
0,3.974471274059883,57.85074132467326,-17.0,2
0,56.5115732605424,144.98166380101483,0.0,3
0,50.06443009616158,149.8517381305661,-8.5,3
0,43.638162157335216,154.72572923631333,-17.0,3
0,58.021178696475204,115.78762915302212,0.0,4
0,55.11507695924202,129.87361044556926,-8.5,4
0,52.22320051273449,143.97276250147192,-17.0,4
1,52.99090575476223,109.08775012875196,0.0,1
1,55.2632671511986,113.66450248251924,-8.5,1
1,57.53151971191404,118.21886836837476,-17.0,1
1,93.53892292308628,94.5479361040876,0.0,2
1,94.31073279897484,93.36024426808675,-8.5,2
1,95.07502617911669,92.16609081855223,-17.0,2
1,30.80340206635067,40.40393244923031,0.0,3
1,54.270144796378304,61.36538189444921,-8.5,3
1,77.74032506135337,82.31520290653256,-17.0,3
1,90.03582834368025,80.84595287093474,0.0,4
1,71.71121389338927,97.79621483589386,-8.5,4
1,53.382366630379366,114.7442720037239,-17.0,4
2,22.617179524556498,131.2316361623351,0.0,1
2,26.47015245496345,127.01392613531615,-8.5,1
2,30.316713781113947,122.81917620052035,-17.0,1
2,96.03672490339902,0.09838105889726158,0.0,2
2,99.7985011150699,2.4630001036432088,-8.5,2
2,103.54258679299822,4.828898873104685,-17.0,2
2,129.73910319178754,45.59649099939702,0.0,3
2,129.9086089885882,44.10753888963461,-8.5,3
2,130.1087156639854,42.617188974626416,-17.0,3
2,17.411844381930347,113.63133333833301,0.0,4
2,15.315615746327095,112.06443394892013,-8.5,4
2,13.23164736897382,110.51936991140616,-17.0,4
3,27.018107511410626,71.78614351109175,0.0,1
3,31.785576125377183,74.7363486419442,-8.5,1
3,36.54952402135312,77.69430505262413,-17.0,1
3,111.51157447741619,19.9876557504576,0.0,2
3,112.32543342503082,18.721991928448464,-8.5,2
3,113.16347555106078,17.46781080983374,-17.0,2
3,113.16195960509026,111.92151212303293,0.0,3
3,123.77368247480607,87.16061612635487,-8.5,3
3,134.39267338736536,62.42251965990676,-17.0,3
3,66.4270180327017,149.18194316827206,0.0,4
3,65.66786301693791,146.36884085540368,-8.5,4
3,64.8869365668702,143.571574501063,-17.0,4
4,38.78770949240195,9.949214664829226,0.0,1
4,43.79705621228579,19.726649274670024,-8.5,1
4,48.805534442690195,29.497171005157,-17.0,1
4,37.26543343959821,13.67388404178847,0.0,2
4,35.05750436694107,17.137207951062216,-8.5,2
4,32.84627913045647,20.592389506927873,-17.0,2
4,49.16732039929413,112.68558797659037,0.0,3
4,53.19481910091426,109.80520609574641,-8.5,3
4,57.20256993691118,106.93645188033112,-17.0,3
4,75.4832053976468,60.88253212454151,0.0,4
4,71.3941870781208,72.76939040750118,-8.5,4
4,67.31681334269075,84.66385032261965,-17.0,4
5,83.71403703119735,20.761575479847647,0.0,1
5,83.4966023898544,17.08382908366064,-8.5,1
5,83.2772922595517,13.40068047002818,-17.0,1
5,117.25790189764535,11.07404335688216,0.0,2
5,120.43845800490695,11.747063702126388,-8.5,2
5,123.59584360896451,12.416582016045869,-17.0,2
5,113.29700446804192,117.25995379059758,0.0,3
5,113.3010728259937,117.25695033309358,-8.5,3
5,113.30700886538514,117.264361005206,-17.0,3
5,41.94949776411193,77.7163304753089,0.0,4
5,43.06484469374709,62.5861263391371,-8.5,4
5,44.181624997290506,47.45822297769268,-17.0,4
6,83.49381941353518,40.67373604101281,0.0,1
6,82.65556587276112,44.557239936105496,-8.5,1
6,81.80781677888294,48.42847483244712,-17.0,1
6,105.61973762217345,13.122226359222488,0.0,2
6,89.80302810310177,16.667406436349577,-8.5,2
6,73.97624648541907,20.20688084778381,-17.0,2
6,12.975382430389272,109.04148696439182,0.0,3
6,19.8182991759262,114.37854787071707,-8.5,3
6,26.659562303847334,119.70908985708314,-17.0,3
6,27.903506915619186,92.44958218104206,0.0,4
6,31.804132094266585,96.073273947326,-8.5,4
6,35.72665151612109,99.71863074090085,-17.0,4
7,4.466905410836163,84.15967138595619,0.0,1
7,8.467470785331676,70.07715384450478,-8.5,1
7,12.464401176660974,55.98560533248623,-17.0,1
7,11.247883812217813,93.76552544163806,0.0,2
7,14.315445767361478,94.90190278711776,-8.5,2
7,17.373376579332678,96.03065858074108,-17.0,2
7,112.79939248111101,40.99134564334634,0.0,3
7,113.8140405387742,38.13351668253303,-8.5,3
7,114.85075965822813,35.27532749817866,-17.0,3
7,125.37870336788265,19.77183394375672,0.0,4
7,127.92893258563603,19.20441698437549,-8.5,4
7,130.47509095148905,18.633776484087452,-17.0,4
8,110.2597702306491,99.5856086439988,0.0,1
8,110.13951003609472,99.6471861023228,-8.5,1
8,110.03206611231732,99.71560905932775,-17.0,1
8,61.82202955149879,5.2847882614153505,0.0,2
8,44.934965394904815,21.72235645312221,-8.5,2
8,28.06529285226995,38.165743985613936,-17.0,2
8,18.31213865381819,54.459319672899596,0.0,3
8,18.81638283662062,54.48457381803062,-8.5,3
8,19.3089165915685,54.52305046871996,-17.0,3
8,114.88480678203909,45.996943194830834,0.0,4
8,122.9992841627996,46.23480892797459,-8.5,4
8,131.07844963421252,46.47585320230586,-17.0,4
9,37.943036733520294,99.79730446116379,0.0,1
9,46.85689096129674,109.27179039544505,-8.5,1
9,55.77177456605844,118.74037181080341,-17.0,1
9,146.9555782635359,126.67899099557673,0.0,2
9,139.96491963628893,145.47954680981692,-8.5,2
9,132.95856009711838,164.28680617839746,-17.0,2
9,5.149123981102168,72.66491335123456,0.0,3
9,36.68255187528897,56.19298931988326,-8.5,3
9,68.23008727363053,39.71177555389223,-17.0,3
9,66.59159239551047,64.31758816844265,0.0,4
9,75.45914572657185,64.15678521202865,-8.5,4
9,84.33870714722295,64.00329502052927,-17.0,4
10,62.93960317781984,59.80337941271888,0.0,1
10,69.88457838241685,51.633980179340284,-8.5,1
10,76.83569553005397,43.45583093983078,-17.0,1
10,135.07586347865185,51.06947479676013,0.0,2
10,134.70387055037557,43.99429751369208,-8.5,2
10,134.33220599625676,36.933294682851404,-17.0,2
10,70.15802523035539,44.96797797934342,0.0,3
10,69.7416910189292,44.12717287325741,-8.5,3
10,69.31090900895262,43.277922279516034,-17.0,3
10,38.22370833414809,116.02936507510276,0.0,4
10,41.369204799789735,121.98890015781699,-8.5,4
10,44.52484829508497,127.9664010738564,-17.0,4
11,38.83933662803857,18.0891045025601,0.0,1
11,33.031044025242686,18.02978527351852,-8.5,1
11,27.200690653543607,17.97032624263331,-17.0,1
11,111.81141724931791,4.826796119291254,0.0,2
11,112.16409009113056,3.303213307076381,-8.5,2
11,112.52877795738947,1.7760177496340512,-17.0,2
11,88.26158630451548,51.445453664668,0.0,3
11,93.05566561755946,57.094590349246396,-8.5,3
11,97.86241623521344,62.765251235882914,-17.0,3
11,116.3683440338002,87.18734768858367,0.0,4
11,120.11146095741377,98.28346813937948,-8.5,4
11,123.8846274040619,109.39949908112952,-17.0,4
12,60.01312546936037,97.27102778095572,0.0,1
12,64.28073317240165,113.2021196346055,-8.5,1
12,68.56138127717229,129.1279023566948,-17.0,1
12,53.01553742905558,95.39261457816009,0.0,2
12,55.02742144781987,95.00299127704375,-8.5,2
12,57.04264642297104,94.62598907389182,-17.0,2
12,53.55693584819698,126.82406868623805,0.0,3
12,54.0238796079034,127.46577922768485,-8.5,3
12,54.477802346814265,128.1019253602395,-17.0,3
12,43.84387937354361,76.48845179685478,0.0,4
12,43.75920150257731,108.70345189927728,-8.5,4
12,43.67908623057059,140.9285745131527,-17.0,4
13,143.1832584546031,42.48917654483916,0.0,1
13,141.51390216401586,43.16131586694683,-8.5,1
13,139.84163115061142,43.83695599442066,-17.0,1
13,148.8971648593695,119.99495248976542,0.0,2
13,142.64791706892234,123.66261167922933,-8.5,2
13,136.4072369331031,127.33862587633025,-17.0,2
13,131.57545356926505,51.89593642119934,0.0,3
13,128.7672758285407,56.43996819160355,-8.5,3
13,125.94982896997094,60.98319253245841,-17.0,3
13,118.31596813759026,26.831977338746384,0.0,4
13,121.91380866193289,25.7741442964658,-8.5,4
13,125.49994515416982,24.727329228305138,-17.0,4
14,125.1448057267373,132.21826860972277,0.0,1
14,125.03164650452007,128.5472544132861,-8.5,1
14,124.9265521254274,124.87525245144727,-17.0,1
14,27.333614187458604,89.1678489825358,0.0,2
14,16.794650635398458,94.65451244623286,-8.5,2
14,6.250898017623728,100.12150329409984,-17.0,2
14,57.714173458636076,42.53276497862445,0.0,3
14,72.18038849073503,47.457805801366064,-8.5,3
14,86.66723669832541,52.374552488910666,-17.0,3
14,90.88657480705005,118.87456196933418,0.0,4
14,91.3128679859822,121.94203942535661,-8.5,4
14,91.74432537493685,125.00018064542698,-17.0,4
15,148.1132296580479,134.88529638454088,0.0,1
15,148.02777929539863,134.55281867859867,-8.5,1
15,147.93375223016622,134.2274991170884,-17.0,1
15,131.62722086429127,63.30040115957377,0.0,2
15,125.55319716922097,51.73389617928566,-8.5,2
15,119.47406456325695,40.17355451513943,-17.0,2
15,88.37267147397017,122.16717201412236,0.0,3
15,86.05779783320945,132.13144247939064,-8.5,3
15,83.7468186748645,142.0932719980084,-17.0,3
15,106.53314977320017,64.31264316999517,0.0,4
15,106.59872052795436,62.09858621408709,-8.5,4
15,106.64478014158773,59.87991219070255,-17.0,4
16,95.04310442860653,125.42876654758801,0.0,1
16,100.85191106171922,133.52892317681426,-8.5,1
16,106.65862348039865,141.62100893057848,-17.0,1
16,136.30061951432808,44.27440816428438,0.0,2
16,132.3236868979987,47.41336782298552,-8.5,2
