event,x_pos,y_pos,z_pos,trk_index
0,149.75322087230617,47.608468114076786,0.0,1
0,149.46348660815443,46.96602845152591,-8.5,1
0,149.16675107056662,46.34017194534974,-17.0,1
0,7.553662642270886,19.916244677547372,0.0,2
0,16.00956914151926,23.93805530600405,-8.5,2
0,24.45164302342371,27.958944877295426,-17.0,2
1,148.79186016152642,83.33790377781352,0.0,1
1,148.27307818888283,81.18486406963142,-8.5,1
1,147.74666677229908,79.03037174789377,-17.0,1
1,147.3761024232265,144.15614585128088,0.0,2
1,147.43529908678155,144.1363042782796,-8.5,2
1,147.49000866896438,144.1077519621355,-17.0,2
2,70.7284800473947,36.943837347099254,0.0,1
2,69.71890511319246,26.205864642409317,-8.5,1
2,68.69885846414394,15.46327383225705,-17.0,1
2,70.20392749843579,126.76041420283393,0.0,2
2,67.00558882222091,127.84984286890771,-8.5,2
2,63.80591454521484,128.94844496759399,-17.0,2
3,67.47368590920499,123.3502534233791,0.0,1
3,70.62129428213866,119.64486931570796,-8.5,1
3,73.77205010210493,115.91403472443601,-17.0,1
3,92.20084680892363,118.31627668646763,0.0,2
3,89.12305563902095,118.7946836556273,-8.5,2
3,86.06107684045342,119.28122564140966,-17.0,2
4,123.49727221258087,14.235812653976012,0.0,1
4,123.57338244746532,14.164631494454236,-8.5,1
4,123.66901175578431,14.100683701966366,-17.0,1
4,114.36634255505064,23.090948364805897,0.0,2
4,113.68731207371889,22.634551799668884,-8.5,2
4,113.00647897047801,22.1805291305419,-17.0,2
5,122.0842047858369,18.91050649909742,0.0,1
5,125.47298922557903,18.61503621145589,-8.5,1
5,128.87701621298734,18.320060123689252,-17.0,1
5,9.806258162327508,25.945126713692307,0.0,2
5,15.601351837846375,26.35591764893581,-8.5,2
5,21.406392517256467,26.774132362266467,-17.0,2
6,18.174551842501373,42.20442274092858,0.0,1
6,34.07264237296962,45.57455957677087,-8.5,1
6,49.95795488887287,48.9534856963829,-17.0,1
6,53.90109313885405,54.67348497689582,0.0,2
6,58.879554682793064,56.46763784093455,-8.5,2
6,63.874967874389505,58.264187472095735,-17.0,2
7,84.83182427509868,140.66327978220323,0.0,1
7,88.56865064612634,152.01072008194126,-8.5,1
7,92.31159778854715,163.37253760181605,-17.0,1
7,38.37452250210149,148.41637215524796,0.0,2
7,22.915496727971924,159.15641470756677,-8.5,2
7,7.456841017629539,169.90245841143602,-17.0,2
8,63.691594520867845,76.60011826226591,0.0,1
8,52.79004135100754,56.473842141767925,-8.5,1
8,41.86241017598197,36.354070211897984,-17.0,1
8,62.85260056354246,10.45824337709319,0.0,2
8,62.656186322705686,9.436266645462032,-8.5,2
8,62.46424043727417,8.419286223164908,-17.0,2
9,12.468325846364895,46.6695777952884,0.0,1
9,9.03779009075109,49.57747395596683,-8.5,1
9,5.618082360317102,52.48596931005422,-17.0,1
9,19.742654492441616,88.37995572867376,0.0,2
9,38.38096304793011,108.75258242782935,-8.5,2
9,57.057633003534015,129.10973838512288,-17.0,2
10,70.11326315673837,51.82022532701392,0.0,1
10,65.47238386867429,48.61526278553239,-8.5,1
10,60.837950414876545,45.40184649556012,-17.0,1
10,135.45211134371326,87.83612865219868,0.0,2
10,138.39058003809268,89.54940649049163,-8.5,2
10,141.33377148286382,91.26187543159165,-17.0,2
11,139.24434236253484,3.691197710039363,0.0,1
11,133.0529904462168,15.428589858997178,-8.5,1
11,126.8615429088675,27.161611155063596,-17.0,1
11,47.83618050230139,83.27818898974954,0.0,2
11,47.45244044046076,81.54267069668774,-8.5,2
11,47.06460185047762,79.80464668152084,-17.0,2
12,77.70712672161079,146.82000697794513,0.0,1
12,77.61107781731076,147.63523089909606,-8.5,1
12,77.50067803705893,148.46051621607475,-17.0,1
12,88.28746741190197,15.143042575101338,0.0,2
12,101.05948735746614,9.321321095794538,-8.5,2
12,113.83116745340183,3.5019914950553725,-17.0,2
13,84.42319195066933,147.54193278104003,0.0,1
13,101.80656255550711,155.92698285385714,-8.5,1
13,119.1827689733401,164.3273257661158,-17.0,1
13,115.52358217130814,24.549452711334357,0.0,2
13,114.45672417684736,16.694685531061175,-8.5,2
13,113.40228381749455,8.834899997454857,-17.0,2
14,106.75186585251139,53.13443805183782,0.0,1
14,111.63080759041644,52.522589843449495,-8.5,1
14,116.51702568768788,51.90543793818572,-17.0,1
14,122.97800432425664,91.26835442825168,0.0,2
14,129.29467558824865,108.9862734677469,-8.5,2
14,135.6192513156674,126.71342671031557,-17.0,2
15,59.05291741206522,80.03119630493589,0.0,1
15,61.638733915370324,85.02178050185938,-8.5,1
15,64.21884297975289,90.0336789238704,-17.0,1
15,7.593125141956162,21.44813439330303,0.0,2
15,18.31317459473048,19.93244047687939,-8.5,2
15,29.034112485894067,18.43676155317673,-17.0,2
16,20.128561852129753,142.620942641416,0.0,1
16,19.777329504831503,142.12603356099422,-8.5,1
16,19.446349382939108,141.65195538377975,-17.0,1
16,22.985318459665976,133.69077580677754,0.0,2
16,21.41783773580924,131.20958069562684,-8.5,2
16,19.846860747377555,128.73769725275386,-17.0,2
17,81.51196578267678,62.52151869487309,0.0,1
17,86.96811453427836,58.98772654124442,-8.5,1
17,92.42969897497062,55.43451025937944,-17.0,1
17,19.87293501872227,56.90454395920331,0.0,2
17,23.215445493905584,55.302867413884414,-8.5,2
17,26.56732295062793,53.68828824851805,-17.0,2
18,136.00276017633874,41.73691879615363,0.0,1
18,136.01895823293097,41.39281544902155,-8.5,1
18,136.02591333761765,41.056839497775776,-17.0,1
18,8.966483198179544,108.1659996404175,0.0,2
18,21.021176755794087,95.77739254425646,-8.5,2
18,33.074769903583324,83.37969254375338,-17.0,2
19,53.06747441427318,148.938813175021,0.0,1
19,44.82526638291913,148.20364430789834,-8.5,1
19,36.581883039468245,147.4697880948071,-17.0,1
19,98.0299138272512,48.7411744553236,0.0,2
19,110.42153919602767,37.489102542899886,-8.5,2
19,122.80758505978241,26.249709236537026,-17.0,2
20,43.95760608813994,76.09429869701914,0.0,1
20,44.374397112905925,74.21087636577339,-8.5,1
20,44.80936862835793,72.33653626229827,-17.0,1
20,41.90126021656322,55.94980445360725,0.0,2
20,34.07251047561364,63.19619769504494,-8.5,2
20,26.251745884472143,70.43432435091148,-17.0,2
21,8.947528968979755,85.03913720798646,0.0,1
