event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,64.48391708362985,124.34054623392522,0.0,1,5.0
0,60.10024182940703,133.0277011974096,-8.5,1,5.0
0,55.727064680636985,141.72561457636792,-17.0,1,5.0
0,136.65285462330232,2.612145800743487,0.0,2,3.0
0,139.47487195069394,3.340573636781107,-8.5,2,3.0
0,142.28997405864231,4.062728118293614,-17.0,2,3.0
0,25.14804414841865,35.47119718581805,0.0,3,1.0
0,24.52459574818534,35.92661819402952,-8.5,3,6.0
0,23.919045598485667,36.38432463673856,-17.0,3,6.0
0,68.93492278200166,95.79254258844696,0.0,4,-1.0
0,62.8273328098543,106.90238643456624,-8.5,4,4.0
0,56.71110198221018,118.02715401510224,-17.0,4,2.0
0,90.9573973786814,36.41119536877856,0.0,5,1.0
0,92.6429660966588,29.669039818324062,-8.5,5,8.0
0,94.32332387143973,22.92464371616029,-17.0,5,9.0
0,48.14559479232618,53.02999540052604,0.0,6,2.0
0,46.4972882998938,55.75181596538555,-8.5,6,1.0
0,44.84267280858915,58.472449712542485,-17.0,6,8.0
0,136.71833055943938,88.45005261565014,0.0,7,4.0
0,130.74571935648626,85.01657388918224,-8.5,7,2.0
0,124.78977758345812,81.59501851989273,-17.0,7,1.0
0,55.80551716368184,88.3705498492994,0.0,8,4.0
0,55.26849265828756,87.69804245428011,-8.5,8,2.0
0,54.72481269870882,87.02766249717206,-17.0,8,1.0
0,46.06830820906383,111.2100412189067,0.0,9,7.0
0,53.87203516203526,121.61762114987744,-8.5,9,7.0
0,61.669126046215474,132.02431695697865,-17.0,9,4.0
0,55.07059272004141,80.91805694291371,0.0,10,9.0
0,55.02217278434408,83.35188670135312,-8.5,10,2.0
0,54.96639711909144,85.80837866780114,-17.0,10,1.0
1,99.28063633323,106.53957965940369,0.0,1,4.0
1,105.06871816922347,111.45521680999708,-8.5,1,4.0
1,110.84533231173116,116.37135994709595,-17.0,1,4.0
1,18.217676824838836,19.681973683467582,0.0,2,3.0
1,18.498784513014904,19.4857083588724,-8.5,2,3.0
1,18.80438223527291,19.30675027810193,-17.0,2,3.0
1,26.48962574618132,98.2337959583424,0.0,3,1.0
1,32.637967586120155,87.40942317338153,-8.5,3,2.0
1,38.79195847369935,76.57035473320595,-17.0,3,-1.0
1,64.85583097790978,99.47043582748628,0.0,4,1.0
1,44.19420570380341,64.78074606666746,-8.5,4,1.0
1,23.53570239621381,30.09217112720998,-17.0,4,1.0
1,11.736642577654209,114.36831869357036,0.0,5,7.0
1,15.675832960892812,122.21390637820144,-8.5,5,7.0
1,19.61536205473627,130.06668388047115,-17.0,5,2.0
1,16.145471188428935,129.05668603995608,0.0,6,9.0
1,14.198628438210124,126.1570207123284,-8.5,6,9.0
1,12.230947514710596,123.25146965393394,-17.0,6,2.0
1,118.5450172324644,52.57689068308541,0.0,7,2.0
1,115.4401856061276,52.97267057187585,-8.5,7,6.0
1,112.33482857666228,53.37255762003959,-17.0,7,6.0
1,131.27939457351704,23.105906947837607,0.0,8,5.0
1,131.8462445160249,24.66441309318252,-8.5,8,8.0
1,132.41331394794128,26.21634057610979,-17.0,8,1.0
1,101.279683062073,98.3918624287593,0.0,9,1.0
1,81.88466258910853,84.48095245646924,-8.5,9,2.0
1,62.49766160006443,70.56038982511393,-17.0,9,5.0
1,145.0985388366566,42.260807755183286,0.0,10,2.0
1,141.61843907039653,45.04245367742917,-8.5,10,5.0
1,138.1243042578858,47.80804360252049,-17.0,10,8.0
2,41.29333730690166,78.83269188425696,0.0,1,1.0
2,25.34442788997987,54.03604408591751,-8.5,1,1.0
2,9.391804700580607,29.22232258775983,-17.0,1,1.0
2,81.30031820218471,45.441961034533165,0.0,2,-1.0
2,90.7516625816745,48.25560097570994,-8.5,2,1.0
2,100.22018181139856,51.05839418981545,-17.0,2,2.0
2,117.1293405056751,49.57942666904096,0.0,3,-1.0
2,115.6103534363389,52.28688014127116,-8.5,3,1.0
2,114.08855337778574,54.99995402130914,-17.0,3,2.0
2,91.22741358620296,82.1699547429765,0.0,4,1.0
2,89.91272566341358,80.29673065011565,-8.5,4,2.0
2,88.58688749070255,78.42359623852713,-17.0,4,6.0
2,66.82115903732233,81.90666707185025,0.0,5,1.0
2,69.61268113504042,78.93883578770662,-8.5,5,2.0
2,72.4093185686295,75.95796797600153,-17.0,5,6.0
2,106.10624886334496,108.30191783028496,0.0,6,2.0
2,103.55536666224944,99.61044647478178,-8.5,6,6.0
2,101.00056926949247,90.91388666710056,-17.0,6,-1.0
2,45.9796239226504,94.50348487800592,0.0,7,5.0
2,46.28005203841287,94.0297995389127,-8.5,7,5.0
2,46.58279205594576,93.54837467184316,-17.0,7,5.0
2,69.38949896298988,16.969155354446382,0.0,8,3.0
2,72.29906667300513,17.286569402803604,-8.5,8,3.0
2,75.21826548725709,17.594185631116172,-17.0,8,3.0
2,76.16930238517946,73.96883257551862,0.0,9,1.0
2,76.2004318036368,72.92625908774887,-8.5,9,2.0
2,76.20427419859149,71.86743849447862,-17.0,9,6.0
2,95.66721926436078,8.95392720475765,0.0,10,4.0
2,111.4245372047974,4.911900695724616,-8.5,10,4.0
2,127.1899784340345,0.8607756615714774,-17.0,10,4.0
3,101.3904558556406,141.23134797461915,0.0,1,4.0
3,108.23809240007144,144.81709299366926,-8.5,1,4.0
3,115.09073128197277,148.4064498629824,-17.0,1,4.0
3,35.680001178049,85.1570737980547,0.0,2,-1.0
3,36.08726825337944,83.63314527305731,-8.5,2,2.0
3,36.50068001286785,82.07725512459453,-17.0,2,8.0
3,72.28717471922069,55.3669503253685,0.0,3,2.0
3,79.8983400365881,52.40101769184366,-8.5,3,8.0
3,87.50153031085111,49.44539512276704,-17.0,3,1.0
3,104.31672271548938,99.5843482434694,0.0,4,3.0
3,104.02278230443316,99.11174697801674,-8.5,4,3.0
3,103.72217924697485,98.6423107531428,-17.0,4,3.0
3,126.21332092500722,122.7571743341766,0.0,5,9.0
3,129.93962873926947,116.88662990467536,-8.5,5,9.0
3,133.66486873526122,111.0040460178706,-17.0,5,2.0
3,66.69001588297806,93.7712855720736,0.0,6,6.0
3,62.26170007554696,91.96364653613598,-8.5,6,6.0
3,57.84836785742994,90.1562978614784,-17.0,6,6.0
