event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,56.429829403489485,18.15044520671288,0.0,1,5.0
0,56.03809567237597,17.45212559876343,-8.5,1,-1.0
0,55.640181713559855,16.75828251391517,-17.0,1,1.0
0,137.65438475175793,89.81864366347145,0.0,2,1.0
0,140.14688780536608,97.81544347918384,-8.5,2,6.0
0,142.63921311117738,105.81095882849068,-17.0,2,6.0
0,148.27526747523734,88.76365016964404,0.0,3,1.0
0,144.72012260791558,76.41673484418459,-8.5,3,3.0
0,141.14478622881958,64.0811348939666,-17.0,3,5.0
0,105.35119545993042,91.07229954246736,0.0,4,1.0
0,112.8547006563561,85.86477462257427,-8.5,4,-1.0
0,120.35642250912,80.65520447919144,-17.0,4,3.0
0,147.5101916526514,1.8419199813787848,0.0,5,4.0
0,137.3452278735603,6.481527408395301,-8.5,5,4.0
0,127.17231718854352,11.143412004856636,-17.0,5,1.0
0,83.46191735398482,13.664204055228684,0.0,6,2.0
0,89.0719459618741,14.170766327918187,-8.5,6,2.0
0,94.69620095653067,14.686929533420056,-17.0,6,1.0
1,15.502221500681584,107.17318768919128,0.0,1,1.0
1,18.900190219493915,106.49162973986036,-8.5,1,1.0
1,22.30361467326309,105.80522792971776,-17.0,1,1.0
1,102.46291668320148,26.70686706998298,0.0,2,2.0
1,95.3824064134668,23.30005817646464,-8.5,2,2.0
1,88.30161746017528,19.90454737386413,-17.0,2,2.0
1,137.55066131008303,148.42002103169185,0.0,3,3.0
1,131.30847977311487,147.85063548333906,-8.5,3,3.0
1,125.06943823186288,147.2834210041881,-17.0,3,3.0
1,128.19389917208497,126.7702585246252,0.0,4,5.0
1,134.63528418126154,125.93788689155186,-8.5,4,5.0
1,141.08023524447842,125.11247370487736,-17.0,4,5.0
1,146.5776047614459,64.94742702512846,0.0,5,6.0
1,101.2979623716702,91.71051949088933,-8.5,5,6.0
1,56.0297646299946,118.47905254140936,-17.0,5,6.0
1,68.81825341734162,94.89111804419058,0.0,6,4.0
1,68.32887222534322,94.58295541947012,-8.5,6,4.0
1,67.83985004548141,94.2838987240786,-17.0,6,4.0
2,145.69937444273847,49.18364120861957,0.0,1,3.0
2,146.8989280254585,54.18754188009996,-8.5,1,3.0
2,148.09443651209045,59.1890093737044,-17.0,1,3.0
2,94.49187053003595,86.30016155010833,0.0,2,4.0
2,94.94911523855104,91.88724349890876,-8.5,2,4.0
2,95.41014867812936,97.48614155479493,-17.0,2,4.0
2,96.45993115559584,22.27193554748653,0.0,3,6.0
2,97.1599926460898,21.63933676363804,-8.5,3,6.0
2,97.86386199098574,21.01831268000601,-17.0,3,6.0
2,147.55303827712126,35.12749890341847,0.0,4,1.0
2,142.6846225442393,37.27099750184135,-8.5,4,1.0
2,137.82205141724637,39.41541676376937,-17.0,4,1.0
2,22.241647226064703,116.432784438155,0.0,5,5.0
2,19.561870438709423,115.23421071467628,-8.5,5,5.0
2,16.88259601865586,114.05221415228628,-17.0,5,5.0
2,7.6212785155770115,41.10194793136886,0.0,6,2.0
2,15.116910077155987,46.007995991938536,-8.5,6,2.0
