event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,65.64731995331034,23.19848281853014,0.0,1,3.0
0,62.70962223322096,20.826491700011186,-8.5,1,3.0
0,59.75429628223349,18.47524244491743,-17.0,1,3.0
0,39.44645784186783,125.50733459226625,0.0,2,2.0
0,39.57906146217738,125.55996030096335,-8.5,2,2.0
0,39.707866183111086,125.6066813733034,-17.0,2,2.0
0,115.29656241557409,57.20094691147878,0.0,3,1.0
0,81.78873971339277,78.29241188367504,-8.5,3,1.0
0,48.27642200803426,99.39397583499104,-17.0,3,5.0
0,49.93159198239335,90.32294884680388,0.0,4,5.0
0,52.34286903052152,83.25659073692314,-8.5,4,1.0
0,54.76984200499597,76.20173563294334,-17.0,4,4.0
0,91.41827530371464,111.19723661004376,0.0,5,-1.0
0,91.5037313719338,111.19766428807482,-8.5,5,4.0
0,91.58268125497294,111.20752695487768,-17.0,5,1.0
0,52.490642677592206,115.68949803247445,0.0,6,-1.0
0,52.34419955152848,114.95106599685236,-8.5,6,4.0
0,52.18092660608463,114.20130700272398,-17.0,6,1.0
0,101.50430720333142,80.63277320632032,0.0,7,-1.0
0,101.65424450890036,83.25239690710731,-8.5,7,1.0
0,101.78788688742488,85.89028449682732,-17.0,7,4.0
1,70.22754271801145,70.47789950730586,0.0,1,5.0
1,70.99981294873928,71.08314521260527,-8.5,1,5.0
1,71.74828471090646,71.66490958596037,-17.0,1,5.0
1,20.4091432607123,62.94237333607645,0.0,2,3.0
1,20.30581835556008,62.86304645840647,-8.5,2,3.0
1,20.191359087518546,62.78941266293386,-17.0,2,3.0
1,39.8804139161873,4.087473219140018,0.0,3,6.0
1,48.10312692611864,5.769594389947898,-8.5,3,6.0
1,56.332315355202304,7.450710140235916,-17.0,3,6.0
1,106.83331501174784,143.4820999889599,0.0,4,4.0
1,107.28595239524152,143.934574050652,-8.5,4,4.0
1,107.7404810982787,144.4005622116051,-17.0,4,4.0
1,63.23309468431519,109.68951222009414,0.0,5,1.0
1,62.19831349217217,119.54184470285236,-8.5,5,-1.0
1,61.14385441027544,129.39260201094956,-17.0,5,-1.0
1,2.0246201043754297,38.39975398919139,0.0,6,2.0
1,1.4789550644495832,38.13792904786774,-8.5,6,2.0
1,0.9227395399530234,37.85387429375674,-17.0,6,2.0
1,47.316435720550295,111.63968486329208,0.0,7,1.0
1,45.26494949162462,78.62310742189283,-8.5,7,1.0
1,43.22617828921994,45.587926918922186,-17.0,7,1.0
2,69.40654250336934,36.75883040047917,0.0,1,1.0
2,78.01518280629047,41.24901080449655,-8.5,1,3.0
2,86.6238758783593,45.7270182407648,-17.0,1,2.0
2,96.201593154655,51.24615288864855,0.0,2,4.0
2,108.79821193656304,50.42369314777172,-8.5,2,1.0
2,121.40695866280376,49.59974449357792,-17.0,2,3.0
2,70.95932822587456,56.13596429985193,0.0,3,1.0
2,66.32412697441958,54.815999484289065,-8.5,3,4.0
2,61.6728452719898,53.48876021259005,-17.0,3,6.0
2,10.224655858139243,73.33610739000038,0.0,4,2.0
2,23.169670777081706,94.75444227139246,-8.5,4,6.0
2,36.08562672655523,116.1669037212905,-17.0,4,4.0
2,79.38384268971144,72.80668257739046,0.0,5,1.0
2,80.65692735858076,76.51517930223217,-8.5,5,3.0
2,81.92130957928921,80.23228208981755,-17.0,5,2.0
2,6.266442541347024,17.882582094233186,0.0,6,2.0
2,6.233061298720759,18.01860869840448,-8.5,6,5.0
2,6.194922348141676,18.149897528229168,-17.0,6,5.0
2,102.79661447369868,37.97587964403265,0.0,7,4.0
2,106.53795211703483,42.68378810994141,-8.5,7,1.0
