event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,126.02074734870078,49.64608251592335,0.0,1,6.0
0,121.9595338907462,50.69514359790669,-8.5,1,6.0
0,117.90336451678542,51.73556937056261,-17.0,1,6.0
0,54.60469976866489,106.05917815634052,0.0,2,3.0
0,62.06763977517553,108.11306453359128,-8.5,2,3.0
0,69.53786423440455,110.18721282728032,-17.0,2,3.0
0,16.559640217651616,109.17727481243948,0.0,3,1.0
0,22.887099013312916,110.38665429706602,-8.5,3,1.0
0,29.23102405756121,111.61533823992409,-17.0,3,1.0
0,31.88761150210828,1.707768350543666,0.0,4,5.0
0,27.681075979557438,2.720367161927696,-8.5,4,5.0
0,23.48598933034622,3.740877375214631,-17.0,4,5.0
0,89.33480179376069,123.11680411023433,0.0,5,4.0
0,84.38833006890148,116.10704297696796,-8.5,5,4.0
0,79.4654328696088,109.10075516556218,-17.0,5,4.0
0,144.57252437451652,42.17885318425812,0.0,6,2.0
0,145.25796320379726,42.97129227936702,-8.5,6,2.0
0,145.92494001304257,43.75212674928243,-17.0,6,2.0
0,11.145442196677374,112.13415656555792,0.0,7,-1.0
0,23.605008482625223,122.1661526372729,-8.5,7,1.0
0,36.05405088747369,132.1830098055871,-17.0,7,-1.0
0,109.45972075725184,77.8645018236856,0.0,8,7.0
0,107.6733305968774,80.38619761021974,-8.5,8,7.0
0,105.88443984575176,82.9199224409297,-17.0,8,7.0
1,87.13267528649862,121.42263789827489,0.0,1,2.0
1,88.60907148014165,115.14858271279589,-8.5,1,2.0
1,90.07481067272052,108.88729220362936,-17.0,1,2.0
1,65.10418160316362,127.75058725911845,0.0,2,4.0
1,63.20534110182879,127.58850195296785,-8.5,2,6.0
1,61.29956894156936,127.41605057306616,-17.0,2,7.0
1,97.36212354185712,57.80404895963362,0.0,3,6.0
1,92.13146200916206,60.79560640642672,-8.5,3,7.0
1,86.91246069583084,63.76218358144092,-17.0,3,4.0
1,6.597873394103503,78.34888062765141,0.0,4,1.0
1,7.742541745358999,79.20753371631093,-8.5,4,1.0
1,8.881103700112282,80.04360918935528,-17.0,4,1.0
1,59.66804426668557,96.06813855918392,0.0,5,-1.0
1,77.53817395714519,84.14810130511285,-8.5,5,4.0
1,95.39454879546226,72.22861004325905,-17.0,5,-1.0
1,139.29424166458273,41.34724445883359,0.0,6,3.0
1,140.6265344297657,42.95057431673832,-8.5,6,3.0
1,141.97290719045176,44.536720033952136,-17.0,6,3.0
1,148.73166177163682,64.10838249647045,0.0,7,5.0
1,137.26425298659075,78.80159421239951,-8.5,7,5.0
1,125.81930237396216,93.49887711737637,-17.0,7,5.0
1,67.84619837256315,64.62162761662384,0.0,8,4.0
1,65.95304821809424,63.31134688086683,-8.5,8,6.0
1,64.0516736380432,61.99657229154945,-17.0,8,7.0
2,12.940914457967022,115.20903763512952,0.0,1,6.0
2,13.62135144280766,114.99060858468252,-8.5,1,2.0
2,14.304903042982518,114.77865654435574,-17.0,1,6.0
2,122.49878226325004,4.437235823876478,0.0,2,-1.0
2,124.0800908350051,4.930174452449934,-8.5,2,3.0
2,125.67073659427392,5.429834070851398,-17.0,2,3.0
2,149.79851185943116,88.98439916094091,0.0,3,2.0
2,149.6171402292117,124.93222339225282,-8.5,3,2.0
2,149.44131912108546,160.8990488619963,-17.0,3,2.0
2,129.0506029415157,121.6848125769828,0.0,4,7.0
2,94.95664351291418,122.89723255843484,-8.5,4,2.0
2,60.88421127392729,124.09606533808252,-17.0,4,7.0
2,103.34585492181166,15.852242201813228,0.0,5,1.0
2,102.43971125092472,19.015706584899924,-8.5,5,1.0
2,101.5341996953076,22.16996940213532,-17.0,5,1.0
2,26.4604430780598,105.27284963641152,0.0,6,4.0
2,29.33290546149012,99.87934766287532,-8.5,6,4.0
2,32.23140028130786,94.45707965623194,-17.0,6,4.0
2,58.17426098179063,15.332111296184245,0.0,7,1.0
2,58.20980835185056,15.33991991587278,-8.5,7,5.0
2,58.24237658611106,15.372871219598476,-17.0,7,5.0
2,59.83563629387015,8.224453738982575,0.0,8,3.0
2,71.197179174365,6.249484564403931,-8.5,8,3.0
2,82.54171828257903,4.269215047353964,-17.0,8,3.0
3,39.12955801747077,124.19061259896776,0.0,1,-1.0
3,31.61606978207714,110.57085418186276,-8.5,1,-1.0
3,24.08616132648903,96.95887309828608,-17.0,1,1.0
3,67.53521649760418,148.27095302800447,0.0,2,3.0
3,67.21357949693576,148.00812738940922,-8.5,2,3.0
3,66.88990482635727,147.76489524910824,-17.0,2,3.0
3,78.58689389273762,99.14726226495932,0.0,3,2.0
3,74.60291418742155,98.98686879275564,-8.5,3,2.0
3,70.62279405486774,98.81742304251372,-17.0,3,2.0
3,112.23086482838968,115.86517575414324,0.0,4,4.0
3,102.84686189816377,128.17089095628452,-8.5,4,4.0
3,93.45924799976449,140.5017400538335,-17.0,4,4.0
3,72.6783490755924,90.95604659972946,0.0,5,1.0
3,78.26485002791935,82.80677050716604,-8.5,5,7.0
3,83.86108972311804,74.66703735592475,-17.0,5,7.0
3,144.18163531519437,140.88346466785168,0.0,6,6.0
3,126.75435490641873,153.0324559140913,-8.5,6,6.0
3,109.34898435121498,165.188438497175,-17.0,6,6.0
3,53.05431535060718,38.45721105357396,0.0,7,5.0
3,52.39209536588349,37.34450305009598,-8.5,7,5.0
3,51.72538477355717,36.23752021055817,-17.0,7,5.0
3,22.61287893819598,91.46652720267647,0.0,8,1.0
3,25.725431028017468,94.24082343155698,-8.5,8,1.0
3,28.83239519020362,96.9924111969178,-17.0,8,1.0
4,3.932767885958002,5.890160490480905,0.0,1,4.0
4,11.641975654685895,5.586240786354942,-8.5,1,4.0
4,19.34841047737836,5.302209052548919,-17.0,1,4.0
4,119.9108419734838,118.2433810541538,0.0,2,2.0
4,118.85087046928334,118.3922769844305,-8.5,2,2.0
4,117.79089922561955,118.5433140385593,-17.0,2,2.0
4,112.87962453197326,46.09534242528913,0.0,3,3.0
4,114.89840146617276,51.29885248192607,-8.5,3,3.0
4,116.9276244831444,56.4845584188972,-17.0,3,3.0
4,83.25207839415225,74.14324037423444,0.0,4,1.0
4,83.21758696790309,74.69681780571415,-8.5,4,1.0
4,83.18644982634807,75.25641813058063,-17.0,4,1.0
4,80.19394426234888,52.00048439801184,0.0,5,5.0
4,63.37351393315567,44.16269854574288,-8.5,5,5.0
4,46.54254007839143,36.32463604457242,-17.0,5,5.0
4,132.6036476270586,87.5590224765074,0.0,6,-1.0
4,129.09904196488054,90.6286342828338,-8.5,6,3.0
4,125.59241233838532,93.69966801083568,-17.0,6,-1.0
