event,x_pos,y_pos,z_pos,trk_index,trk_nr
0,74.20545877259578,147.8654566476241,0.0,1,2.0
0,67.14043913709216,146.43261080641656,-8.5,1,-1.0
0,60.08276865859538,144.9802454158861,-17.0,1,3.0
0,55.15180513324705,92.33885221554708,0.0,2,1.0
0,54.45538722541333,88.55046302549323,-8.5,2,-1.0
0,53.76840665221858,84.76894254406723,-17.0,2,2.0
0,70.3663909330828,94.38395759379102,0.0,3,1.0
0,70.53823825010048,95.9443487203278,-8.5,3,4.0
0,70.71571727561381,97.49624164821718,-17.0,3,4.0
0,77.57762969224784,45.56212032345999,0.0,4,6.0
0,71.57004917634845,54.207144162247104,-8.5,4,1.0
0,65.57243415654818,62.855694781555854,-17.0,4,6.0
0,102.54740562290492,145.68327248462953,0.0,5,2.0
0,105.91065070787474,149.80619166568945,-8.5,5,5.0
0,109.28489500788208,153.94580630729808,-17.0,5,5.0
0,122.05922395303186,70.09643651395925,0.0,6,3.0
0,126.30321099515524,76.23177552415375,-8.5,6,-1.0
0,130.52738058812594,82.37570873158944,-17.0,6,2.0
0,82.49691405137925,73.69008104278439,0.0,7,3.0
0,56.18153213571668,51.19014728006025,-8.5,7,1.0
0,29.87509766530999,28.69972085710811,-17.0,7,-1.0
1,129.9148021866139,7.1737467865799776,0.0,1,2.0
1,128.2079684442216,8.04074278969721,-8.5,1,2.0
1,126.48501186838271,8.906412285437858,-17.0,1,2.0
1,86.68943609116727,82.2696611890425,0.0,2,4.0
1,98.06481132127264,90.28796862112335,-8.5,2,4.0
1,109.44772711059647,98.29846070793374,-17.0,2,4.0
1,76.24020617181402,37.912136358202005,0.0,3,1.0
1,54.049214053740286,61.74919124477725,-8.5,3,1.0
1,31.852333663274333,85.56650642548232,-17.0,3,1.0
1,18.52648888869229,148.2910019747956,0.0,4,5.0
1,19.321331349025986,145.39746309610064,-8.5,4,5.0
1,20.11973828512516,142.49492462173473,-17.0,4,5.0
1,93.6211157764054,39.394114248101054,0.0,5,1.0
1,76.38453888581539,41.66303144739795,-8.5,5,6.0
1,59.1511939096835,43.95047104336255,-17.0,5,6.0
1,81.25488815487194,92.91666922000536,0.0,6,-1.0
1,81.40356335371908,92.64579672947094,-8.5,6,4.0
1,81.55902761133076,92.38502307900976,-17.0,6,1.0
1,88.73266659241077,15.076874042366915,0.0,7,3.0
1,90.04056938285137,16.699029817391903,-8.5,7,3.0
1,91.36374713914262,18.288565302024736,-17.0,7,3.0
